Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
2016-03-25T12	ø439	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T13	ø300	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T14	ø215	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T15	ø165	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T16	ø95	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T17	ø30	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-25T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T05	ø12	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T06	ø136	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T07	ø329	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T08	ø510	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T09	ø650	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T10	ø761	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T11	ø794	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T12	ø782	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T13	ø710	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T14	ø587	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T15	ø421	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T16	ø231	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T17	ø56	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-26T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T05	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T06	ø7	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T07	ø21	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T08	ø36	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T09	ø31	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T10	ø46	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T11	ø117	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T12	ø120	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T13	ø88	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T14	ø111	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T15	ø128	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T16	ø147	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T17	ø56	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-27T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T05	ø3	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T06	ø56	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T07	ø265	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T08	ø385	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T09	ø455	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T10	ø646	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T11	ø383	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T12	ø330	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T13	ø379	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T14	ø201	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T15	ø150	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T16	ø77	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T17	ø34	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T18	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-28T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T05	ø10	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T06	ø67	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T07	ø179	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T08	ø305	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T09	ø429	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T10	ø539	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T11	ø664	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T12	ø874	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T13	ø720	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T14	ø455	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T15	ø251	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T16	ø125	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T17	ø43	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-29T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T05	ø11	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T06	ø121	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T07	ø250	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T08	ø246	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T09	ø468	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T10	ø725	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T11	ø677	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T12	ø482	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T13	ø605	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T14	ø564	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T15	ø258	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T16	ø155	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T17	ø52	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-30T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T05	ø7	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T06	ø54	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T07	ø73	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T08	ø246	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T09	ø363	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T10	ø428	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T11	ø475	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T12	ø707	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T13	ø489	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T14	ø366	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T15	ø213	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T16	ø125	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T17	ø69	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-03-31T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.860869
2016-04-01T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T05	ø3	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T06	ø27	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T07	ø85	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T08	ø89	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T09	ø73	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T10	ø81	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T11	ø191	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T12	ø100	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T13	ø119	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T14	ø167	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T15	ø87	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T16	ø81	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T17	ø31	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T18	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-01T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T05	ø2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T06	ø28	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T07	ø130	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T08	ø158	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T09	ø296	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T10	ø267	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T11	ø210	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T12	ø157	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T13	ø309	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T14	ø145	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T15	ø105	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T16	ø36	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T17	ø10	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T18	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-02T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T05	ø2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T06	ø12	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T07	ø24	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T08	ø40	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T09	ø58	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T10	ø90	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T11	ø42	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T12	ø49	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T13	ø42	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T14	ø40	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T15	ø99	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T16	ø53	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T17	ø11	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T18	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-03T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T05	ø12	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T06	ø76	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T07	ø152	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T08	ø326	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T09	ø269	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T10	ø270	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T11	ø214	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T12	ø128	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T13	ø243	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T14	ø164	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T15	ø101	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T16	ø66	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T17	ø25	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T18	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-04T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T05	ø3	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T06	ø26	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T07	ø40	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T08	ø103	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T09	ø63	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T10	ø163	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T11	ø217	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T12	ø307	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T13	ø427	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T14	ø156	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T15	ø99	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T16	ø36	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T17	ø18	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T18	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T19	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T20	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T21	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T22	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-05T23	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T00	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T01	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T02	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T03	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T04	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T05	ø8	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T06	ø62	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T07	ø188	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T08	ø434	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T09	ø600	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T10	ø640	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T11	ø588	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T12	ø676	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T13	ø710	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T14	ø482	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T15	ø447	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T16	ø252	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T17	ø92	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T18	ø3	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-06T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T05	ø31	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T06	ø192	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T07	ø389	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T08	ø570	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T09	ø713	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T10	ø806	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T11	ø849	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T12	ø833	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T13	ø757	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T14	ø633	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T15	ø472	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T16	ø282	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T17	ø83	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T18	ø2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-07T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T05	ø41	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T06	ø172	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T07	ø321	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T08	ø407	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T09	ø725	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T10	ø817	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T11	ø859	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T12	ø842	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T13	ø774	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T14	ø645	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T15	ø477	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T16	ø285	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T17	ø96	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T18	ø1	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
2016-04-08T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.861225
